,User_id,Article_id
51721,3799028,6
51722,3799054,4
51723,3799133,1
51724,3799171,1
51725,3799635,1
51726,3799757,1
51727,3799777,1
51728,3799778,1
51729,3800129,1
51730,3800186,1
51731,3800280,1
51732,3800292,2
51733,3800297,1
51734,3800314,1
51735,3800479,1
51736,3800844,1
51737,3801072,1
51738,3801074,3
51739,3801192,1
51740,3801322,1
51741,3801664,1
51742,3801720,2
51743,3802154,1
51744,3802276,1
51745,3802355,3
51746,3802398,1
51747,3802437,1
51748,3803150,1
51749,3803157,1
51750,3803297,1
51751,3803473,1
51752,3803519,1
51753,3803922,1
51754,3804072,2
51755,3804087,1
51756,3804104,2
51757,3804173,1
51758,3804336,1
51759,3804398,1
51760,3804480,1
51761,3804592,1
51762,3804606,1
51763,3804614,8
51764,3804753,3
51765,3804862,1
51766,3804955,1
51767,3804960,1
51768,3804966,3
51769,3805084,1
51770,3805294,1
51771,3805691,3
51772,3805879,1
51773,3806624,1
51774,3806853,8
51775,3806933,1
51776,3806971,1
51777,3807396,1
51778,3807448,1
51779,3807462,1
51780,3807479,1
51781,3808229,2
51782,3808438,1
51783,3808549,1
51784,3808853,1
51785,3809007,4
51786,3809158,1
51787,3809408,1
51788,3809440,1
51789,3809623,1
51790,3809746,1
51791,3810026,1
51792,3810714,1
51793,3810730,1
51794,3810765,1
51795,3810861,1
51796,3811385,2
51797,3811457,1
51798,3811588,1
51799,3811852,4
51800,3811984,1
51801,3812442,1
51802,3812609,1
51803,3813271,1
51804,3813442,1
51805,3813562,1
51806,3813640,1
51807,3813647,1
51808,3813685,170
51809,3813739,1
51810,3813754,1
51811,3813821,1
51812,3814047,1
51813,3814128,1
51814,3814326,1
51815,3814403,2
51816,3814406,1
51817,3814614,4
51818,3814655,1
51819,3815072,1
51820,3815361,1
51821,3815642,1
51822,3816224,1
51823,3816242,1
51824,3816393,1
51825,3816397,1
51826,3816543,1
51827,3816619,1
51828,3817047,1
51829,3817137,7
51830,3817195,1
51831,3817230,1
51832,3817469,1
51833,3817471,1
51834,3817539,2
51835,3818046,3
51836,3818091,1
51837,3818485,1
51838,3818896,1
51839,3819305,1
51840,3819310,1
51841,3819468,3
51842,3819505,1
51843,3819928,1
51844,3819974,1
51845,3820135,1
51846,3820307,1
51847,3820338,1
51848,3820653,1
51849,3820903,1
51850,3820980,1
51851,3821639,3
51852,3822851,1
51853,3823338,1
51854,3823800,1
51855,3823823,1
51856,3823849,1
51857,3824306,1
51858,3824650,1
51859,3824800,1
51860,3824830,1
51861,3824860,1
51862,3824861,1
51863,3825141,2
51864,3825170,1
51865,3825314,1
51866,3825640,1
51867,3825916,1
51868,3825922,1
51869,3826015,1
51870,3826131,1
51871,3826203,1
51872,3826215,1
51873,3826442,1
51874,3826495,7
51875,3826616,1
51876,3826719,1
51877,3827324,1
51878,3827343,1
51879,3827493,1
51880,3827598,1
51881,3827732,1
51882,3828130,1
51883,3829114,1
51884,3829142,1
51885,3829276,1
51886,3829704,1
51887,3829904,1
51888,3830085,1
51889,3830503,1
51890,3830614,1
51891,3830650,1
51892,3830763,1
51893,3831019,1
51894,3831022,1
51895,3831613,1
51896,3832631,2
51897,3832637,1
51898,3832921,1
51899,3833433,1
51900,3833761,1
51901,3834372,1
51902,3834414,1
51903,3834446,1
51904,3834462,1
51905,3834654,1
51906,3834861,1
51907,3834937,1
51908,3834957,1
51909,3834979,1
51910,3834988,1
51911,3835012,9
51912,3835093,1
51913,3835159,1
51914,3835171,1
51915,3835260,1
51916,3835299,1
51917,3835337,1
51918,3835475,1
51919,3835929,2
51920,3836009,1
51921,3836041,1
51922,3836239,1
51923,3836338,1
51924,3836678,1
51925,3837623,1
51926,3837701,1
51927,3837785,1
51928,3837948,2
51929,3838002,1
51930,3838021,1
51931,3838179,1
51932,3838214,1
51933,3838276,12
51934,3838431,1
51935,3838509,2
51936,3838524,1
51937,3839218,1
51938,3839229,1
51939,3839332,1
51940,3839441,1
51941,3839501,1
51942,3839523,1
51943,3839754,1
51944,3839816,1
51945,3839850,1
51946,3839921,1
51947,3840014,1
51948,3840760,1
51949,3840780,1
51950,3840843,1
51951,3840995,1
51952,3841369,1
51953,3841977,1
51954,3842078,1
51955,3842367,1
51956,3842435,1
51957,3842776,1
51958,3843286,1
51959,3843455,3
51960,3844301,1
51961,3844372,1
51962,3844811,1
51963,3844912,1
51964,3845478,1
51965,3845484,1
51966,3846010,1
51967,3846508,10
51968,3846555,1
51969,3846673,5
51970,3846690,1
51971,3846822,1
51972,3846869,1
51973,3847109,2
51974,3847515,1
51975,3847537,1
51976,3847676,1
51977,3847971,1
51978,3848041,1
51979,3848456,1
51980,3848641,1
51981,3848672,1
51982,3849094,1
51983,3849126,2
51984,3849247,1
51985,3850038,1
51986,3850341,1
51987,3850470,1
51988,3850525,1
51989,3850725,1
51990,3850814,1
51991,3850925,1
51992,3851206,1
51993,3851428,1
51994,3851648,1
51995,3852011,1
51996,3852541,1
51997,3852730,1
51998,3853086,1
51999,3853610,1
52000,3853968,2
52001,3854832,1
52002,3855215,1
52003,3855381,1
52004,3855403,1
52005,3855757,1
52006,3855933,2
52007,3855984,2
52008,3856127,1
52009,3856184,1
52010,3856261,1
52011,3856468,1
52012,3856644,1
52013,3856804,2
52014,3856939,1
52015,3857044,1
52016,3857114,1
52017,3857438,1
52018,3857653,1
52019,3857718,1
52020,3857757,1
52021,3857799,1
52022,3858037,1
52023,3858111,1
52024,3858210,1
52025,3858211,1
52026,3858618,1
52027,3858767,1
52028,3859247,1
52029,3859393,2
52030,3859581,1
52031,3859600,1
52032,3859754,1
52033,3859763,1
52034,3859775,1
52035,3859958,1
52036,3859960,11
52037,3860293,1
52038,3860414,1
52039,3860446,1
52040,3860635,1
52041,3860739,1
52042,3860860,2
52043,3860986,3
52044,3861183,2
52045,3861256,1
52046,3861363,1
52047,3861476,1
52048,3861661,1
52049,3861728,2
52050,3861766,1
52051,3861898,1
52052,3862043,1
52053,3862479,1
52054,3862781,1
52055,3863003,1
52056,3863270,1
52057,3863473,1
52058,3863760,1
52059,3863881,1
52060,3863908,1
52061,3864030,1
52062,3864459,2
52063,3864467,2
52064,3864571,1
52065,3864581,1
52066,3864619,9
52067,3864684,1
52068,3864851,2
52069,3865283,1
52070,3865449,1
52071,3865714,1
52072,3866126,1
52073,3866144,1
52074,3866434,1
52075,3866503,1
52076,3866596,1
52077,3866659,1
52078,3866793,1
52079,3866820,1
52080,3866994,1
52081,3867811,1
52082,3867843,1
52083,3867918,1
52084,3868260,1
52085,3868363,1
52086,3868364,10
52087,3868809,1
52088,3868832,1
52089,3869360,1
52090,3869392,2
52091,3869636,1
52092,3869890,2
52093,3870000,1
52094,3870007,1
52095,3870278,3
52096,3871030,1
52097,3871164,1
52098,3871776,1
52099,3871793,1
52100,3872228,1
52101,3872469,1
52102,3872525,5
52103,3872562,1
52104,3872744,1
52105,3872922,1
52106,3873074,2
52107,3873091,1
52108,3873243,1
52109,3873262,1
52110,3873572,1
52111,3873914,1
52112,3874205,1
52113,3874221,1
52114,3874233,1
52115,3874425,4
52116,3874435,1
52117,3874455,1
52118,3874821,1
52119,3875423,1
52120,3875580,1
52121,3875753,1
52122,3875868,1
52123,3875909,1
52124,3876089,1
52125,3876313,1
52126,3876456,1
52127,3876522,1
52128,3876845,1
52129,3877419,1
52130,3877623,1
52131,3877633,1
52132,3877893,1
52133,3878039,1
52134,3878112,10
52135,3878116,2
52136,3878199,1
52137,3878454,1
52138,3878474,1
52139,3878498,1
52140,3878739,1
52141,3878873,2
52142,3878942,1
52143,3879214,1
52144,3879362,1
52145,3879906,1
52146,3880018,1
52147,3880196,1
52148,3880763,1
52149,3880886,1
52150,3880888,1
52151,3880934,1
52152,3881076,1
52153,3881317,1
52154,3881426,1
52155,3881603,2
52156,3882234,1
52157,3882606,1
52158,3882781,1
52159,3882817,1
52160,3882888,1
52161,3883331,1
52162,3883374,1
52163,3884011,1
52164,3884065,1
52165,3884072,27
52166,3884090,4
52167,3884139,1
52168,3884157,1
52169,3884717,1
52170,3884969,1
52171,3884988,1
52172,3885494,1
52173,3885549,1
52174,3885577,1
52175,3885917,1
52176,3886106,1
52177,3886601,1
52178,3886884,1
52179,3886943,1
52180,3886949,1
52181,3886950,1
52182,3887344,1
52183,3887408,1
52184,3887580,1
52185,3887650,1
52186,3887974,2
52187,3887980,1
52188,3888062,1
52189,3888677,1
52190,3889422,1
52191,3889619,1
52192,3889887,1
52193,3890084,1
52194,3890109,6
52195,3890296,1
52196,3890566,1
52197,3890827,1
52198,3890867,1
52199,3890893,2
52200,3890972,1
52201,3891047,168
52202,3891056,1
52203,3891251,1
52204,3891286,1
52205,3891490,1
52206,3891627,1
52207,3891774,1
52208,3891897,1
52209,3891917,1
52210,3891959,1
52211,3892023,1
52212,3892070,2
52213,3892385,1
52214,3892401,1
52215,3892484,1
52216,3892974,1
52217,3893142,1
52218,3893177,1
52219,3893308,1
52220,3893879,1
52221,3893883,1
52222,3893930,1
52223,3894526,1
52224,3894649,1
52225,3894781,1
52226,3894844,1
52227,3894936,1
52228,3895237,1
52229,3895457,1
52230,3895499,1
52231,3896355,1
52232,3896369,1
52233,3896384,2
52234,3896491,1
52235,3897063,1
52236,3897066,2
52237,3897499,1
52238,3897996,1
52239,3898232,1
52240,3898611,1
52241,3898858,1
52242,3899285,1
52243,3899338,1
52244,3900624,1
52245,3900650,1
52246,3900705,2
52247,3900782,1
52248,3900854,1
52249,3901020,1
52250,3901255,1
52251,3901259,1
52252,3901319,1
52253,3901529,1
52254,3901598,1
52255,3901793,1
52256,3902020,1
52257,3902533,1
52258,3902817,1
52259,3902918,1
52260,3902948,2
52261,3903052,1
52262,3903457,1
52263,3903519,8
52264,3904199,1
52265,3904284,1
52266,3904341,1
52267,3904498,1
52268,3904726,1
52269,3905009,4
52270,3905229,1
52271,3905240,1
52272,3905412,1
52273,3905577,2
52274,3905975,1
52275,3906107,1
52276,3906205,4
52277,3907072,1
52278,3907147,1
52279,3907479,1
52280,3907793,1
52281,3907828,1
52282,3907933,1
52283,3908036,1
52284,3908383,1
52285,3909139,1
52286,3909240,1
52287,3909255,1
52288,3909307,1
52289,3909577,1
52290,3909873,1
52291,3910157,1
52292,3910667,1
52293,3911048,1
52294,3911305,1
52295,3911499,1
52296,3911856,4
52297,3911859,1
52298,3912058,1
52299,3912140,1
52300,3912166,1
52301,3912308,1
52302,3912398,1
52303,3912461,1
52304,3912555,1
52305,3912588,1
52306,3912655,1
52307,3912690,13
52308,3912895,1
52309,3912951,1
52310,3913191,1
52311,3913421,1
52312,3913775,1
52313,3913902,1
52314,3913906,1
52315,3913975,1
52316,3914014,1
52317,3914242,1
52318,3914245,1
52319,3914523,1
52320,3914640,1
52321,3914869,1
52322,3914931,1
52323,3915329,1
52324,3915403,1
52325,3915830,1
52326,3915881,1
52327,3915915,1
52328,3916032,2
52329,3916267,1
52330,3916631,1
52331,3916744,1
52332,3916991,1
52333,3917028,1
52334,3917087,1
52335,3917209,13
52336,3917796,1
52337,3917939,1
52338,3918046,1
52339,3918255,1
52340,3918322,1
52341,3918375,1
52342,3918451,1
52343,3918603,1
52344,3918648,1
52345,3918869,2
52346,3918953,1
52347,3919201,1
52348,3919529,1
52349,3919661,1
52350,3920001,1
52351,3920020,1
52352,3920402,1
52353,3920677,1
52354,3920815,1
52355,3920834,1
52356,3920975,1
52357,3921165,1
52358,3921373,3
52359,3921397,3
52360,3922002,1
52361,3922107,1
52362,3922124,1
52363,3922171,1
52364,3922229,1
52365,3922413,1
52366,3923041,1
52367,3923107,1
52368,3923381,3
52369,3923435,1
52370,3923450,1
52371,3923628,2
52372,3923831,1
52373,3924090,1
52374,3924115,1
52375,3924230,1
52376,3924268,1
52377,3924314,1
52378,3924499,1
52379,3924857,1
52380,3924971,1
52381,3925145,1
52382,3925188,1
52383,3925503,1
52384,3925599,1
52385,3925655,1
52386,3925796,1
52387,3925886,1
52388,3926050,1
52389,3926221,1
52390,3926450,1
52391,3926508,1
52392,3927127,1
52393,3927297,1
52394,3927324,1
52395,3927585,1
52396,3927604,1
52397,3927623,1
52398,3927636,1
52399,3927787,1
52400,3927841,1
52401,3928122,2
52402,3928162,1
52403,3928228,1
52404,3928488,1
52405,3928671,1
52406,3928675,1
52407,3928822,1
52408,3928874,1
52409,3929084,1
52410,3929423,1
52411,3929497,1
52412,3929690,1
52413,3929920,2
52414,3930091,1
52415,3930844,2
52416,3930952,1
52417,3930963,1
52418,3931044,1
52419,3931105,1
52420,3931119,1
52421,3931231,1
52422,3931445,1
52423,3931646,1
52424,3931738,1
52425,3931913,1
52426,3932057,1
52427,3932301,3
52428,3932321,1
52429,3932327,1
52430,3932439,1
52431,3932452,1
52432,3932527,2
52433,3932650,1
52434,3932872,1
52435,3933294,1
52436,3933484,1
52437,3933549,1
52438,3933991,1
52439,3934016,1
52440,3934412,1
52441,3934748,1
52442,3934768,2
52443,3935021,1
52444,3935335,1
52445,3935571,1
52446,3935693,1
52447,3936009,1
52448,3936111,1
52449,3936334,1
52450,3936597,1
52451,3937136,2
52452,3937194,1
52453,3937339,1
52454,3937440,1
52455,3937741,1
52456,3937892,1
52457,3938066,1
52458,3938245,1
52459,3938265,2
52460,3938585,1
52461,3938797,1
52462,3938953,1
52463,3939239,2
52464,3939287,1
52465,3939408,1
52466,3939947,1
52467,3940348,1
52468,3940380,1
52469,3940627,1
52470,3940665,3
52471,3940688,1
52472,3940764,1
52473,3940805,1
52474,3941061,1
52475,3941177,1
52476,3941308,1
52477,3941396,1
52478,3941995,1
52479,3942570,1
52480,3942832,1
52481,3943185,12
52482,3943303,1
52483,3943650,1
52484,3943853,1
52485,3944489,1
52486,3944531,1
52487,3944950,1
52488,3945600,1
52489,3945801,1
52490,3945858,1
52491,3947095,1
52492,3947653,1
52493,3947656,1
52494,3947701,1
52495,3947808,1
52496,3947878,1
52497,3948340,1
52498,3948425,1
52499,3948594,1
52500,3948636,1
52501,3948682,4
52502,3948963,1
52503,3949468,2
52504,3949631,1
52505,3949905,1
52506,3950067,1
52507,3950105,2
52508,3950116,1
52509,3950299,1
52510,3950375,1
52511,3950411,1
52512,3950706,1
52513,3950959,1
52514,3951131,1
52515,3951186,1
52516,3951394,1
52517,3951661,1
52518,3951691,1
52519,3951761,1
52520,3952407,1
52521,3952595,1
52522,3952733,1
52523,3952774,1
52524,3953038,1
52525,3953206,1
52526,3953415,1
52527,3953611,1
52528,3953808,1
52529,3953887,19
52530,3953949,1
52531,3954151,1
52532,3954270,1
52533,3954714,1
52534,3954816,2
52535,3955062,1
52536,3955094,1
52537,3955768,4
52538,3955823,1
52539,3956335,4
52540,3956545,1
52541,3956683,1
52542,3956968,1
52543,3957020,1
52544,3957606,4
52545,3957638,1
52546,3957836,1
52547,3957844,1
52548,3957895,1
52549,3958142,1
52550,3958341,1
52551,3958792,1
52552,3959420,1
52553,3959552,1
52554,3959805,6
52555,3959919,1
52556,3960422,1
52557,3960667,2
52558,3960812,1
52559,3961223,2
52560,3961273,6
52561,3961644,1
52562,3961661,1
52563,3961799,1
52564,3961841,1
52565,3962059,1
52566,3962129,1
52567,3962276,1
52568,3962544,1
52569,3962880,2
52570,3963139,1
52571,3963430,1
52572,3963469,1
52573,3963551,1
52574,3963759,1
52575,3963760,1
52576,3963810,1
52577,3963919,1
52578,3964005,1
52579,3964049,1
52580,3964348,1
52581,3964401,1
52582,3964461,1
52583,3964521,2
52584,3964617,1
52585,3964662,1
52586,3964838,1
52587,3964843,1
52588,3964910,1
52589,3965343,1
52590,3965497,1
52591,3965614,2
52592,3965697,4
52593,3965756,1
52594,3965770,1
52595,3967008,1
52596,3967193,1
52597,3967417,1
52598,3967565,1
52599,3967985,2
52600,3968033,3
52601,3968175,1
52602,3968378,1
52603,3968561,1
52604,3968562,1
52605,3968731,1
52606,3968846,1
52607,3968907,1
52608,3968923,1
52609,3969166,3
52610,3969227,1
52611,3969327,1
52612,3969396,1
52613,3969401,1
52614,3969465,1
52615,3969528,1
52616,3969529,1
52617,3969714,1
52618,3970020,1
52619,3970178,1
52620,3970757,1
52621,3970979,1
52622,3971092,1
52623,3971504,1
52624,3971633,1
52625,3971686,1
52626,3971766,1
52627,3972357,1
52628,3972483,1
52629,3972639,1
52630,3972708,1
52631,3972745,1
52632,3972994,1
52633,3972997,1
52634,3973238,1
52635,3973633,1
52636,3973690,1
52637,3974312,1
52638,3974606,1
52639,3974927,1
52640,3975014,1
52641,3975246,1
52642,3975760,1
52643,3976033,1
52644,3976039,1
52645,3976269,1
52646,3976708,1
52647,3977400,1
52648,3977613,1
52649,3977623,1
52650,3977740,1
52651,3978025,1
52652,3978217,1
52653,3978273,1
52654,3978303,2
52655,3978708,2
52656,3978771,2
52657,3978776,1
52658,3979234,1
52659,3979279,1
52660,3979454,1
52661,3979546,1
52662,3979594,1
52663,3979609,1
52664,3979692,1
52665,3979909,1
52666,3979934,1
52667,3979998,1
52668,3980111,1
52669,3980650,1
52670,3980758,1
52671,3980773,1
52672,3980931,1
52673,3981679,2
52674,3981822,1
52675,3982294,1
52676,3982321,1
52677,3982492,1
52678,3982554,1
52679,3982659,1
52680,3982877,1
52681,3982961,1
52682,3983018,1
52683,3983094,1
52684,3983124,1
52685,3983184,1
52686,3983199,1
52687,3983327,1
52688,3983639,1
52689,3983793,1
52690,3984366,1
52691,3984821,1
52692,3984919,1
52693,3985237,1
52694,3985744,2
52695,3986509,1
52696,3986576,1
52697,3986729,1
52698,3986744,1
52699,3987608,1
52700,3987977,1
52701,3988058,1
52702,3988158,2
52703,3988211,1
52704,3988851,1
52705,3988931,1
52706,3989360,2
52707,3989885,1
52708,3990109,1
52709,3990115,1
52710,3990169,1
52711,3990473,1
52712,3990630,2
52713,3990673,1
52714,3990711,1
52715,3990933,1
52716,3990936,1
52717,3990946,1
52718,3991005,1
52719,3991888,1
52720,3991946,3
52721,3992079,1
52722,3992220,1
52723,3993008,1
52724,3993026,4
52725,3993558,1
52726,3993617,1
52727,3993710,1
52728,3993819,1
52729,3994354,1
52730,3995234,1
52731,3995404,1
52732,3995506,1
52733,3995548,1
52734,3996174,2
52735,3996773,1
52736,3996831,1
52737,3996925,1
52738,3996929,1
52739,3996945,1
52740,3996964,1
52741,3997002,2
52742,3997019,1
52743,3997145,1
52744,3997297,1
52745,3997409,1
52746,3997641,1
52747,3997742,1
52748,3997793,1
52749,3997947,1
52750,3997993,1
52751,3998308,1
52752,3998520,1
52753,3998583,1
52754,3998709,1
52755,3998736,3
52756,3999372,1
52757,3999443,1
52758,3999566,1
52759,3999777,2
52760,3999808,1
52761,3999981,1
52762,4000309,1
52763,4000445,1
52764,4000641,1
52765,4000881,7
52766,4000935,1
52767,4001818,1
52768,4001895,1
52769,4002225,1
52770,4002265,1
52771,4002359,1
52772,4002434,1
52773,4002945,1
52774,4003443,1
52775,4003451,1
52776,4003685,1
52777,4003692,1
52778,4003753,1
52779,4003978,1
52780,4004277,1
52781,4004374,1
52782,4004645,1
52783,4004729,1
52784,4004737,1
52785,4004767,1
52786,4004834,3
52787,4004922,1
52788,4004936,1
52789,4005060,1
52790,4005189,337
52791,4005278,1
52792,4005700,1
52793,4006124,1
52794,4006287,1
52795,4006288,1
52796,4006418,1
52797,4006484,1
52798,4006603,1
52799,4006948,1
52800,4007070,1
52801,4007348,1
52802,4007668,2
52803,4007758,1
52804,4007922,1
52805,4007948,1
52806,4008051,1
52807,4008136,1
52808,4008427,1
52809,4008579,1
52810,4008782,2
52811,4008842,1
52812,4008937,3
52813,4008983,1
52814,4008987,1
52815,4009067,1
52816,4009315,1
52817,4009383,1
52818,4009397,1
52819,4009434,1
52820,4010258,1
52821,4010523,1
52822,4010547,1
52823,4010707,1
52824,4011084,1
52825,4011110,1
52826,4011177,1
52827,4011529,1
52828,4011814,1
52829,4011853,1
52830,4011868,1
52831,4011967,1
52832,4012188,1
52833,4012381,2
52834,4012780,1
52835,4013455,1
52836,4013478,2
52837,4013656,1
52838,4013690,1
52839,4013769,1
52840,4013770,1
52841,4013778,1
52842,4013985,1
52843,4014045,1
52844,4014060,2
52845,4014063,1
52846,4014232,1
52847,4014263,1
52848,4014277,1
52849,4014442,1
52850,4014531,1
52851,4014655,1
52852,4014708,2
52853,4014845,1
52854,4015014,1
52855,4015021,1
52856,4015046,1
52857,4015426,1
52858,4015449,1
52859,4015543,8
52860,4015613,1
52861,4016010,1
52862,4016140,6
52863,4016696,1
52864,4016938,1
52865,4017051,1
52866,4017073,1
52867,4017172,1
52868,4017383,1
52869,4017469,1
52870,4017838,1
52871,4017925,1
52872,4018043,1
52873,4018170,1
52874,4018220,1
52875,4018301,1
52876,4018503,2
52877,4018707,1
52878,4019016,1
52879,4019204,1
52880,4019455,1
52881,4019473,1
52882,4019579,1
52883,4019747,7
52884,4019824,1
52885,4020063,1
52886,4020223,1
52887,4020615,1
52888,4020715,1
52889,4021239,1
52890,4021540,1
52891,4021550,1
52892,4021848,1
52893,4021854,2
52894,4021958,1
52895,4022127,1
52896,4022154,1
52897,4022180,1
52898,4022460,1
52899,4022549,1
52900,4022613,1
52901,4022770,2
52902,4022928,1
52903,4022951,1
52904,4023261,1
52905,4023295,1
52906,4023407,1
52907,4023423,1
52908,4023562,2
52909,4023915,2
52910,4024077,1
52911,4024233,7
52912,4024338,1
52913,4024730,1
52914,4024871,1
52915,4024943,1
52916,4025080,1
52917,4025135,1
52918,4025949,7
52919,4025966,1
52920,4026120,1
52921,4026160,1
52922,4026607,1
52923,4027101,2
52924,4027158,3
52925,4027868,1
52926,4027870,1
52927,4027876,1
52928,4027970,1
52929,4028098,1
52930,4028147,1
52931,4028377,1
52932,4028656,1
52933,4028929,1
52934,4029178,1
52935,4029350,2
52936,4029476,1
52937,4029509,1
52938,4029756,1
52939,4030436,2
52940,4030492,3
52941,4030613,1
52942,4030684,1
52943,4031046,1
52944,4031256,1
52945,4031385,1
52946,4031485,1
52947,4031656,1
52948,4031703,1
52949,4031979,1
52950,4032149,1
52951,4032191,1
52952,4032542,1
52953,4033135,3
52954,4033245,1
52955,4033270,1
52956,4033292,2
52957,4033574,1
52958,4033811,1
52959,4033975,1
52960,4034144,2
52961,4034170,1
52962,4034278,1
52963,4034676,5
52964,4034914,1
52965,4035299,1
52966,4035388,1
52967,4035437,1
52968,4035739,1
52969,4035775,1
52970,4035971,1
52971,4036105,1
52972,4036251,1
52973,4036309,1
52974,4036400,1
52975,4036712,1
52976,4036734,1
52977,4036840,1
52978,4036981,1
52979,4037027,1
52980,4037281,1
52981,4037375,2
52982,4037662,1
52983,4037663,1
52984,4037727,1
52985,4037911,2
52986,4037934,1
52987,4037951,4
52988,4038083,1
52989,4038093,1
52990,4038161,1
52991,4038208,1
52992,4038475,1
52993,4038612,3
52994,4039353,1
52995,4039607,1
52996,4039664,1
52997,4040247,1
52998,4040605,1
52999,4040794,1
53000,4040841,1
53001,4041033,1
53002,4041112,1
53003,4041329,1
53004,4041389,1
53005,4041448,1
53006,4041911,1
53007,4042147,2
53008,4042272,2
53009,4042604,1
53010,4042975,4
53011,4043092,1
53012,4043157,1
53013,4043193,2
53014,4043271,1
53015,4043515,1
53016,4043559,1
53017,4043563,1
53018,4043866,1
53019,4044105,1
53020,4044418,3
53021,4044560,1
53022,4044930,1
53023,4045139,1
53024,4045206,14
53025,4045276,1
53026,4045385,1
53027,4045772,1
53028,4045846,1
53029,4046195,1
53030,4046259,1
53031,4046325,1
53032,4046633,1
53033,4047136,1
53034,4047295,1
53035,4047298,6
53036,4047833,1
53037,4048073,1
53038,4048321,1
53039,4048424,1
53040,4048637,1
53041,4048938,1
53042,4049093,1
53043,4049238,1
53044,4049933,1
53045,4049946,1
53046,4050090,1
53047,4050145,1
53048,4050153,4
53049,4050204,1
53050,4050463,1
53051,4050513,1
53052,4050844,1
53053,4050965,1
53054,4051007,1
53055,4051026,1
53056,4051087,1
53057,4051098,1
53058,4051184,1
53059,4051222,1
53060,4051347,1
53061,4051649,1
53062,4051706,1
53063,4051720,1
53064,4051887,1
53065,4051958,1
53066,4051986,1
53067,4052041,1
53068,4052080,2
53069,4052184,1
53070,4052376,1
53071,4052586,1
53072,4053089,1
53073,4053261,1
53074,4053270,1
53075,4053529,1
53076,4053585,1
53077,4053628,1
53078,4053634,1
53079,4054173,2
53080,4054221,1
53081,4055611,1
53082,4055809,1
53083,4055846,1
53084,4055901,1
53085,4056140,3
53086,4056354,18
53087,4056705,1
53088,4056795,1
53089,4056837,1
53090,4057030,1
53091,4057136,1
53092,4057318,1
53093,4057399,1
53094,4057401,1
53095,4057583,2
53096,4057799,6
53097,4058217,1
53098,4058225,1
53099,4058303,3
53100,4058538,1
53101,4058560,1
53102,4058577,1
53103,4058701,1
53104,4058922,1
53105,4059034,7
53106,4059081,1
53107,4059125,2
53108,4059155,1
53109,4059163,1
53110,4059252,21
53111,4059332,2
53112,4059401,1
53113,4060120,1
53114,4060121,1
53115,4060258,1
53116,4060703,1
53117,4060795,1
53118,4060999,1
53119,4061325,1
53120,4061580,1
53121,4061765,1
53122,4061802,1
53123,4061892,1
53124,4061984,1
53125,4062035,1
53126,4062129,1
53127,4062155,1
53128,4062865,2
53129,4062893,4
53130,4063349,1
53131,4063397,1
53132,4063894,5
53133,4064073,1
53134,4064202,1
53135,4064241,1
53136,4064249,1
53137,4064440,1
53138,4064755,3
53139,4064867,1
53140,4065101,2
53141,4065108,2
53142,4065143,1
53143,4065164,1
53144,4065249,1
53145,4065262,1
53146,4065287,1
53147,4065303,1
53148,4065410,1
53149,4065472,1
53150,4065491,1
53151,4065500,1
53152,4065515,1
53153,4065623,10
53154,4065666,1
53155,4065718,1
53156,4065765,1
53157,4065964,1
53158,4066002,20
53159,4066023,1
53160,4066102,2
53161,4066143,1
53162,4066325,1
53163,4066418,1
53164,4066437,1
53165,4066740,1
53166,4066815,1
53167,4066859,1
53168,4066948,11
53169,4067008,1
53170,4067018,2
53171,4067042,1
53172,4067072,1
53173,4067118,1
53174,4067573,1
53175,4067712,1
53176,4067951,1
53177,4068110,1
53178,4068614,2
53179,4068862,1
53180,4069044,1
53181,4069104,1
53182,4069147,9
53183,4069446,1
53184,4069584,1
53185,4069658,1
53186,4069854,1
53187,4070295,1
53188,4070369,2
53189,4070569,1
53190,4070586,1
53191,4070642,1
53192,4070729,1
53193,4070838,4
53194,4070913,2
53195,4071608,4
53196,4071760,1
53197,4071885,1
53198,4072291,1
53199,4072677,1
53200,4072867,1
53201,4073093,1
53202,4073105,1
53203,4073725,1
53204,4073777,1
53205,4073945,1
53206,4074005,1
53207,4074221,1
53208,4074317,1
53209,4074414,1
53210,4074475,1
53211,4074695,1
53212,4074856,1
53213,4074882,1
53214,4074899,1
53215,4075157,1
53216,4075351,1
53217,4075613,1
53218,4075633,1
53219,4075641,1
53220,4075733,1
53221,4076030,1
53222,4076069,1
53223,4076208,2
53224,4076530,1
53225,4076676,5
53226,4076757,1
53227,4076882,1
53228,4077173,1
53229,4077263,1
53230,4077474,1
53231,4077749,1
53232,4077796,1
53233,4077906,1
53234,4078130,1
53235,4078338,1
53236,4078429,1
53237,4078625,1
53238,4078820,1
53239,4078916,1
53240,4078922,1
53241,4079350,1
53242,4080342,3
53243,4080461,1
53244,4080734,122
53245,4081097,1
53246,4081342,1
53247,4081715,1
53248,4081983,3
53249,4082123,1
53250,4082214,1
53251,4082482,1
53252,4082534,1
53253,4082686,15
53254,4082882,1
53255,4082983,1
53256,4082996,1
53257,4083089,2
53258,4083104,1
53259,4083215,1
53260,4083245,3
53261,4083457,4
53262,4083481,1
53263,4083699,1
53264,4083767,1
53265,4083768,1
53266,4083823,1
53267,4084075,1
53268,4084198,1
53269,4084282,1
53270,4084697,1
53271,4084760,1
53272,4084776,1
53273,4084897,1
53274,4085007,1
