user_id,credibility
628607,2764
628664,5726
628671,12940
628975,88387
629056,5893
629141,483
629177,5798
629498,9342
629503,128780
629652,30171
629702,460
629907,10814
629917,17006
629932,13091
630238,145009
630273,5360
630628,6291
630809,7241
631265,10883
631338,272
631641,12175
632085,3646
632232,2337
632281,5076
632319,37209
632353,3504
632516,29682
632702,1294
632713,13998
632747,5564
632799,7392
632866,225812
632891,10078
632940,1429
632987,5003
632990,6227
633458,26220
633536,6440
633563,74195
633818,14286
633984,14647
634309,228
634324,51883
634576,62204
634828,110048
635062,8097
635181,14915
635221,697
635323,30379
635416,396
635589,9399
635594,9330
635645,64158
635964,2746
636281,13724
636955,3500
637030,9384
637274,35644
637954,2132
638293,408
638326,15601
638345,45145
638613,6849
638637,17315
639094,452
639298,42803
639456,15735
639685,158049
639767,5635
640068,58754
640213,4282
640284,21723
640346,1837
640403,56623
640429,45172
640597,1161
640606,5957
640608,11311
640870,27663
641043,1733
641045,251
641625,29914
641682,67205
642191,37027
642378,178296
642653,6511
642800,71678
642811,29777
643099,76038
643394,6612
643450,28908
643595,2269
643992,14270
643996,532
644209,1086
644872,88517
644919,4678
645017,269053
645160,32774
645277,37771
645480,36873
645741,1232
645750,4
645827,2328
645999,3418
646348,117478
646519,254
646864,34990
647138,16200
647475,214
647621,14701
647637,3963
647870,2232
648410,232804
648623,7206
648808,3817
648945,133233
649200,3965
649754,26479
649797,2191
649807,28703
649952,8813
651047,7719
651084,5324
651353,71721
651448,1799
651488,66540
651586,9491
651620,620
651629,3947
651651,1140
651720,1868
651788,447
651798,6557
652361,80909
652628,49947
652778,34315
652978,14021
653138,4280
653424,11546
653434,633
653545,17029
653666,30887
653792,33154
653982,46237
654209,2828
654493,2035
654777,2003
654952,2199
655053,3804
655760,19002
655921,26806
656063,17341
656369,5116
656742,4699
656750,52527
657229,1323
657482,3890
657719,22637
657768,17792
657821,5499
657950,435345
658138,8736
658182,1612
658563,5986
658625,41108
658677,19989
658713,86357
658923,23471
659090,142645
659248,87432
660655,11585
660983,23830
661278,9611
661325,13867
661548,21232
661656,19380
662139,13619
662607,4415
662741,14792
662939,297
663076,707
663213,206887
663232,5220
663438,1530
663545,1291
663599,1370
663927,48061
663963,27888
664214,1810
664328,1494
664478,548
665076,33888
665265,22294
665350,252924
665998,80380
666093,357
666111,15868
666633,3402
666683,3779
666691,4381
666696,19034
666702,18720
666808,1215
667093,13201
667179,2181
667197,25166
667312,7316
667319,36812
667385,16965
667673,5655
667753,25333
668007,55745
668039,77459
668082,11198
668130,2542
668478,11281
668610,36452
668654,362
668752,30319
669087,425
669418,1048
669662,2382
669896,7661
669945,7278
670018,1977
670160,26289
670858,7201
671000,16583
671199,11442
671387,20116
671535,75026
671756,156858
671886,5104
671995,75
672277,6274
672498,12977
672518,1428
672864,4458
672987,4683
673002,61065
673216,5374
673395,37752
673412,770
673597,3776
674008,55907
674060,16879
674548,1562
674804,3112
674815,4277
674951,5356
675035,3223
675061,12105
675573,118906
675753,6773
675882,44512
676482,986
676502,625808
676614,6026
676704,5400
677067,240848
677653,8607
677665,38303
677698,12394
677816,26982
678145,345
678263,14911
678376,31417
678615,4669
679103,1438
679660,104356
679766,11385
679826,215
680259,14977
680420,25406
680483,16342
680513,23394
681060,11799
681110,127981
681117,28803
681121,21825
681352,7608
681405,57911
681657,2885
681774,91858
681785,6106
681815,50871
682132,4716
682273,44814
682315,310
682364,3729
682412,105124
682678,44948
683083,143
683092,18057
683294,3755
683453,47532
683480,16281
683611,4879
683677,24230
683896,67325
683916,17812
683920,11
683985,2231
684051,5592
684194,5065
684234,1736
684268,905
684672,21489
684792,1835
684944,45404
685827,10155
685891,10664
686055,24051
686182,97842
686470,9689
686645,2977
686824,9371
686868,9712
687436,8791
687489,1940
687519,93
687650,91571
687767,12711
687989,226
688282,36739
688327,6429
688383,2479
688525,1849
688694,9924
688809,283
688930,3472
689100,5812
689160,60163
689203,6453
689496,18679
689662,19823
689967,2408
690012,575
690159,78179
690252,754
690292,1914
690391,229042
691011,977
691095,4832
691257,989
691327,6589
691449,993
691745,7015
692039,5966
692194,11300
692238,143688
692459,22819
692623,1324
692642,19625
692755,24824
692949,7320
693023,607
693131,3411
693210,313
693458,255015
693745,37294
693909,19219
694009,27303
694024,15757
694151,2000
694590,2122
694812,5845
695155,2465
695203,13344
695292,46386
695343,552
695373,4060
695896,147
695942,32412
696205,1271
696234,12873
696292,7334
696668,19325
696743,35719
696886,83386
697009,11924
697100,668
697414,42863
697769,12506
697854,16476
697859,2852
697898,2131
698681,8193
698716,53154
698745,30126
698764,12450
698799,4071
698806,26774
698854,34767
698909,32518
699068,5392
699430,37667
699693,1323
699817,16414
699826,108
700119,30721
700240,8069
700244,59572
700342,1459
700538,57395
700572,16523
700659,43215
700733,53750
700735,169915
700766,2046
701363,20694
701432,5765
701573,6119
702044,22740
702671,765
702940,86307
703144,840
703155,790
703210,324
703382,23436
704413,127643
704693,11757
704902,29302
705605,7211
705632,8895
705728,11153
705750,2364
705785,44624
705791,42021
706162,11486
706400,36451
706644,4122
707033,74867
707329,12977
707898,700
707950,16160
708278,1011
708631,3578
708761,21302
709191,32865
709198,11108
709396,264
709645,8957
709873,29261
709947,1827
710480,46777
710868,7056
711041,24124
711150,37294
711185,5786
711548,19182
711618,183904
711625,1155
711962,910
712009,67240
712084,1198
712140,15172
712163,99656
712920,97
713352,5106
713530,13417
713855,62943
713860,142216
713881,638
713965,17517
714373,541
714774,30375
714834,9855
714860,60363
714956,3610
714980,10359
715009,6968
715043,629
715047,1047
715048,18711
715061,2624
715408,1903
715453,23798
715541,12491
715585,4364
715696,285
715847,28252
715857,3872
715870,16576
715877,6590
716037,2086
716135,2495
716169,146298
716232,8102
716284,44042
716320,117025
716367,11884
716398,15495
716411,622
716438,1576
716541,31131
716696,6417
716704,15437
716798,5723
716874,1289
717363,9631
717425,17130
717438,1796
717466,46206
717601,1064
717672,31893
717889,34139
718014,41486
718016,10826
718018,14518
718079,1508
718191,3824
718463,17192
718702,3309
718875,1841
718932,5780
718968,10285
719025,7048
719129,11436
719346,7961
719409,2165
719619,9470
719831,54441
720030,12614
720125,4853
720151,15661
720241,342
720532,31764
720539,5880
720640,5083
721281,6811
721284,19380
721306,4642
721320,17187
721359,44175
721426,7713
721886,8475
721951,2199
722010,7224
722029,1088
722149,106632
722151,111862
722184,9506
722227,87939
722311,1978
722843,860
722897,9850
723158,18395
723191,46461
723195,64940
723279,75825
723350,152
723354,34805
723468,1736
723631,34687
723632,35818
723660,1423
723736,17631
724165,15814
724342,32916
724396,34741
724422,18460
724574,4556
724741,21388
724747,22580
724749,18615
724799,853
724914,13321
725128,645
725466,559
725471,1690
725681,567
725849,24789
725898,33096
725964,9548
725988,22660
726140,564
726226,14050
726300,8358
726723,54528
726797,3455
726858,325
726928,53080
727244,17119
727285,1062
727376,13895
727408,216257
727505,32166
727691,16288
728178,28040
728296,42211
728366,6786
728384,6
728519,115506
728753,30599
728855,3998
728889,80932
728985,14777
729345,1838
729553,356024
729854,47785
730471,4104
730865,32761
730946,6512
731091,549189
731267,3396
731457,32334
731583,710
731677,7053
731867,212
731926,12910
732339,204
732461,256
732608,16696
732662,12521
732683,7061
732701,66824
732868,7934
732883,4100
732889,12975
733047,2344
733091,26994
733114,568
733302,17973
733371,18096
733452,1779
733550,4287
733587,47825
733588,1101
733710,17418
733794,2053
733900,7246
734297,22537
734679,2140
734826,2432
734918,98824
734962,21040
734982,29657
735037,7185
735078,3056
735088,2549
735354,88882
735670,51077
735741,36496
735796,2902
735912,16971
736079,43724
736105,8164
736108,950
736170,5093
736302,4929
736843,7618
736898,2288
737021,226247
737046,554
737094,1609
737373,19157
737424,10603
737528,2129
737645,53304
737711,3622
737764,28342
738390,8959
738483,2956
738557,40793
738561,2125
739048,5551
739272,12518
739299,16855
739472,33596
739543,16636
740075,53013
740170,2980
740258,4684
740502,7553
740638,39201
740658,7491
740742,25834
740914,3367
740941,9300
741166,8453
741389,3152
741588,74469
741712,4005
741786,9083
741857,24531
741864,1107
742385,9939
742404,217310
742775,8368
742796,906
742857,30989
742968,21441
743015,1112876
743177,1360
743195,46640
743517,8122
743771,97
744531,3069
744604,3961
744916,28608
745100,87515
745300,57
745483,67731
745625,2043
745687,28933
745713,133
745728,33831
746004,38224
746290,2130
746306,4847
746356,563
746589,7346
746599,2364
746876,21387
747160,7580
747326,302121
747359,2213
747470,41596
747735,46404
747747,3130
747802,23445
748064,7571
748161,90780
748162,1467
748533,19767
748718,395
748890,722
749355,878
749357,99385
749490,17100
749714,564
749887,3275
750064,11009
750138,5638
750223,237403
750294,2324
750386,21893
750414,7052
750453,63365
750471,2979
750481,17431
750625,9093
750678,12792
750743,11094
750782,17024
750981,21363
751144,2699
751145,3994
751408,7718
751678,40229
751842,1577
751903,135370
751916,841
752212,1659
752343,16595
752796,2677
752893,43406
752956,7568
753436,2756
753656,2746
753665,4662
753673,45984
753720,6577
753750,8200
753795,31642
754198,9644
754264,448131
754433,12149
754477,39935
754484,15227
754489,2513
754619,136502
754622,231989
754651,47945
754658,3817
755047,24795
755568,5532
755590,14917
755661,23773
756534,11076
756645,12447
756826,677
757091,8198
757263,13238
757353,46145
757355,8532
757540,32330
757776,3444
757856,2876
757959,13211
757975,6874
757977,20558
758775,27025
759211,45097
759365,127984
759390,40032
759477,2465
759501,1716
759592,4339
760084,2101
760132,18614
760284,94355
760538,7699
760611,5472
760629,19070
760688,3623
760725,1482
761044,24311
761252,292
761367,6110
762002,11448
762429,737
762779,8189
762819,110378
762915,770
763086,2092
763089,284
763193,632
763568,81149
763705,9279
763737,9519
764341,16339
764357,5008
764407,641555
764469,31555
764643,14393
764724,1345
764726,9743
764861,336009
764949,2077
765284,5270
765303,73179
765329,2113
765338,959
766006,4754
766126,759
766443,12311
766675,16203
766819,12763
766861,7808
767100,24
767159,6771
767514,103996
767768,5627
768184,12655
768576,402
768638,59044
769808,164834
769974,18769
770199,3341
770225,1474
770510,8576
770617,9589
770739,4047
770761,5401
770784,600
770901,42820
772693,1451
773061,33760
773342,1987
773344,58766
773887,505
773935,6439
774227,19908
774274,208
774507,221
774519,206
774663,201023
774973,821
775287,48733
775423,164461
776781,30649
776861,4211
777561,11236
777580,15245
777667,24232
777928,86248
778442,1439
778488,6082
778534,1816
778964,20554
779058,21561
779452,5705
779578,25600
779859,45475
779931,9669
780337,251613
780384,1618
780697,1542
781131,4938
781770,20738
782009,108348
782108,6620
782153,7020
782296,17972
782836,767
782903,3629
782921,1764
782948,3617
782957,1272
783322,38558
783389,708
783435,59451
783549,8500
783550,36376
783772,7368
784064,438
784500,7831
784547,82016
785517,1674
785893,7384
785933,51060
786217,3234
787055,11077
787169,2952
787316,3826
787487,10280
787522,83367
787900,3129
788151,6915
788291,21565
788489,1742
788788,5023
789159,18755
789173,31144
789177,2318
789382,2666
789583,68895
789871,26923
789950,10671
789965,2689
790065,3022
790264,8948
790954,24136
791017,6496
791127,10961
791253,26553
791267,3339
791314,30448
791366,12059
791404,6812
791463,2999
791580,8825
791654,63875
791655,6138
791710,4674
792078,17466
792080,4268
792235,38024
792293,8825
792343,2102
792431,4654
792477,104550
792821,1828
793202,1988
793681,23790
793714,27154
793717,7607
794130,662
794212,5727
794218,3368
794371,45012
794787,74
795147,166969
795279,95889
795320,25962
795474,1599
795873,6487
796349,18538
796648,2380
796865,4604
797163,195
797246,26555
797381,3572
797399,9824
797682,18915
797955,454
798040,22441
798531,2790
798723,3602
799415,67132
799496,17570
799615,56907
799765,2119
799863,123833
800129,6887
800193,26009
800277,1672
800496,7935
800815,25189
800894,158129
801322,42370
802509,67705
802722,1822
802766,66665
802809,20925
802932,523
803326,2099
803888,58149
803947,6874
804090,189212
804353,91527
804429,19891
804606,2425
804643,6825
805100,1473
805775,7254
806359,3947
807142,8523
807568,60384
808022,94945
808252,13951
808516,5136
808575,41161
808624,17403
808676,102543
808722,2742
808878,41551
809047,9716
809056,7674
809057,110174
809089,57770
809203,51064
809224,1235
809455,31816
809918,1945
810949,10236
810951,1571
811601,2804
811676,5559
811701,3849
811991,530
812003,7549
812051,1030
812634,7024
812850,1560
813092,247
813406,1574
813560,121671
813571,3572
813686,7384
813833,551
814045,38569
814343,6256
814656,26616
814892,2931
815439,20901
815650,23841
815978,823
816279,4460
816493,2989
816685,1006
816887,3505
816961,41296
817354,5125
817610,9851
817621,3141
817745,89277
818038,4549
818695,16634
818845,7532
818902,2335
819124,454
819718,774
819974,133777
820096,21755
820190,113382
820531,3286
820727,8032
821077,57951
821091,604
821127,341
821374,14444
821392,71085
822132,10704
822782,15516
822864,18905
823605,37579
823679,18592
823810,17987
823840,43869
824323,3165
824403,5053
824547,3131
824876,26996
825275,3018
825345,1838
825566,157928
825724,7279
826057,957
826424,13562
826473,2632
827411,4856
827571,13633
827595,17039
827692,25601
827787,1381
828385,9005
828713,1351
829349,495
829660,434
829819,8094
830002,25594
830016,12857
830446,2865
830786,8405
831038,100523
831111,25765
831223,1233
831549,3319
831835,21509
832035,6601
832200,16097
832382,7841
832613,6133
832662,17600
832728,1728
832855,17645
832904,40388
833593,2667
833600,2299
833646,61
833720,18576
834606,2531
835127,905
835170,8493
835281,16482
835658,510
835671,5371
836070,4420
836329,26973
836774,5892
836947,624
837192,23928
837838,94430
838058,1212
838105,1535
838197,57
838239,119501
838546,1470
838556,10791
838640,6605
838659,473
839108,197875
839657,7983
839661,983
839989,1653
840224,9188
840679,1839
840698,1959
841177,11598
841244,7796
841286,885
841921,5655
842485,16948
842668,8374
842708,11702
842922,98140
843130,27913
843259,10811
843286,146244
843479,16269
843798,854
843830,29984
843873,37875
844165,9090
844626,32631
845859,7874
846078,28708
846901,23714
846916,95483
847096,13393
847245,13589
847369,43373
847895,27838
847934,11268
848209,2848
848299,11787
848364,829
848563,26636
848572,90655
848772,547
848788,1951
849267,31921
849713,273709
849760,8409
849938,18804
850037,578
850060,17159
850119,59563
850615,107881
850686,9197
851208,21855
851336,36947
851535,45826
851768,5758
851818,11653
851838,2628
851859,86744
852015,343
852130,18938
852366,8063
852573,14233
852601,352
853114,519
853194,3456
853208,14186
853280,369
853739,125127
853864,1814
853891,1497
853927,329
854024,36976
854157,2328
854269,392
854610,566
854798,58169
855106,11650
855153,8172
855320,65452
855490,16223
855858,343645
856044,278
856124,1020
856256,1730
856747,22578
857006,7042
857143,3582
857337,73894
857390,825
857469,13746
857561,601
857799,5002
858026,95764
858079,15445
858543,35415
858651,25662
859258,3702
859623,17131
860229,2500
860385,25203
861388,6802
861671,814
861721,398
862321,1700
862523,4763
862572,22604
862587,33245
863017,174408
863116,14106
863365,1741
863524,625
863632,2661
863896,1219
864008,3032
864270,21702
864612,7132
864656,22848
864816,24139
864850,1541
864996,1778
865113,8006
865203,3796
865291,12927
865308,4151
865671,19944
865752,77479
865819,27519
866007,11002
866542,2579
866683,26805
866756,15128
866809,2645
867578,337
867984,1922
868041,42760
868500,63416
869278,49189
869314,40027
869400,1521
869676,12237
869679,21975
869916,87806
870036,1664
870090,7988
870549,529
870568,2144
870789,6101
870898,20808
872448,9695
872964,33214
873266,518
873315,31953
873359,3238
873669,28979
873891,17284
874116,5185
874703,6430
875092,1937
875093,17780
875338,1457
875950,8774
876145,17563
876267,793
877065,354
877515,3925
877602,3588
877745,27986
877771,717
877870,70412
877995,806
878293,143428
878300,31338
878382,32301
878398,6774
878749,176000
879041,2981
879248,11473
879260,21417
879350,38272
879483,10630
879940,2563
879974,1959
880239,5129
880249,226249
880533,3906
880935,7019
880970,18479
880996,44219
881278,53245
881382,20954
881594,1767
881759,12593
881880,79954
882017,37915
882081,6629
882218,11235
882433,64799
882534,5043
882573,13304
883056,36929
883252,179062
883588,555
883802,32462
883931,87702
884053,103943
884248,109457
884444,6026
884502,15351
884532,16583
884743,43658
884860,1243
884870,8355
884957,19711
885053,22503
885111,2170
885123,14127
885271,10844
885718,9111
885898,12444
886011,39264
886029,6409
886257,22257
886289,893
886664,3762
886732,27449
886909,6550
887162,43923
887262,2405
887277,37166
888217,7886
888341,7162
888410,1341
888425,6387
888491,3295
888512,8221
889097,13920
889375,4796
889409,19569
889474,7156
889851,470027
890759,1493
890870,17941
891180,3876
891481,2396
891534,23964
891579,19676
892739,34894
892921,3687
893085,1662
893105,2508
893304,5310
893445,36556
893867,9896
894009,23003
894320,85837
894853,3873
895170,12146
895493,1931
895747,1895
895811,675
896572,137053
897178,8810
897312,2564
897376,27714
897563,16575
897817,20649
897913,3374
897937,10024
897961,51778
898104,7592
898126,102899
898323,25391
898395,3734
898499,371
898682,2302
898866,5107
898872,2443
898880,4024
899034,314842
899327,5711
899386,62945
899395,30713
899547,9923
899640,57852
899643,11816
899701,195972
899855,34903
899960,10510
900986,2568
901115,30753
901382,8399
901409,10331
901643,180
901687,43445
901768,16108
901950,80373
902207,79327
902422,8754
903149,356
903277,9127
903429,22531
903839,2450
903843,3090
904338,9089
904779,1388
904895,3732
905235,5491
905811,6525
905847,5640
906247,16171
906342,1323
906831,9547
907699,1013
907817,14446
908623,2315
909014,1553
909082,3607
909348,40131
909535,5322
909588,1946
910297,8561
910432,6577
910489,769
910530,1721
910698,9506
910953,54102
911314,30744
911653,8031
911753,5074
911938,15792
913227,62002
913381,1675
914307,1750
914691,14613
914788,8615
915139,3020
915184,8818
915820,8029
916255,23876
916297,22796
916327,106893
916330,17971
916402,35226
916442,5121
916460,1755
916514,2134
916612,43254
917223,22446
917293,68685
917599,2095
917938,4700
917986,60781
918029,11024
918180,1886
918298,49964
918307,1445
918844,3743
919150,5522
919211,19693
919314,1165
919445,2186
919455,11960
919510,28842
919557,7570
919577,5378
919772,5389
920626,10537
920721,11984
920752,17201
920935,74737
920945,82700
921070,1942
921080,9495
921253,12312
921279,4113
921284,20068
921400,305040
921428,8556
921571,36675
921609,2552
921624,19144
921787,17190
922221,16553
922284,91740
922285,225
922334,42517
922434,3549
922466,127847
922601,7244
923266,2753
923494,17311
923901,41938
924147,112937
924159,171
924277,2331
924320,4129
924354,6328
924375,444
924611,4721
924632,5526
924934,2715
925217,9629
925434,57766
925551,9392
925598,4653
925649,26548
926144,9692
926358,11302
926701,55296
926993,6546
927063,5476
927200,350
927455,9773
927574,4500
928020,1150
928336,16872
928626,5025
928643,8706
928694,82733
928854,2780
929196,17111
929429,9232
929696,271
930429,70359
930474,20890
930820,17349
930922,6557
931155,90317
931462,1808
931559,4376
931576,8956
931812,18478
931830,2682
931989,31373
932533,1457
932740,2290
932751,259
932930,63524
932967,10361
933119,591
933298,826
933365,10098
933368,2744
933709,39155
934052,167247
934190,6529
934304,35798
934645,2146
934738,7285
934907,71263
935499,72147
935627,108816
935718,573
935760,42307
935974,5758
936768,1245
937586,17523
937705,396229
937953,674
937976,5006
937993,851
938515,26407
938652,21180
938757,690
938888,1967
939135,9527
939167,6921
939296,2898
939421,8169
939536,4000
939850,4671
940018,18804
940728,587
940841,38468
940908,17667
940933,13490
941950,92073
941995,9877
942439,32701
942672,2380
943109,1134
943961,14752
944187,22313
944210,624
944562,7927
944720,29526
945221,31345
946104,72767
946150,923
946359,21062
946471,37345
946542,978
946740,8870
947125,29619
947288,589
948140,92841
948348,1902
948536,2016
948874,4873
949513,3924
949717,112104
950176,11398
950752,19081
950795,10663
951184,34923
951216,10408
951691,181
951763,244
952182,7029
952412,7454
952529,1865
952555,14203
952689,43483
953034,584
953396,16493
953579,48438
953887,25597
953954,8196
954286,2553
954409,22240
954542,2033
954597,12433
955125,13508
955198,36976
955482,7249
955566,81877
955709,25917
955975,16306
957166,11577
957179,3539
957189,2437
957220,827
957380,337
957447,482461
957624,23764
957716,1345
957950,4150
958016,1980
958107,1522
958590,414287
959198,383
959477,6010
959486,46103
959611,4269
959821,1813
959861,157116
959996,11647
960000,334
960076,4196
960405,12524
960468,32419
960644,1502
961280,372880
961307,1985
961459,2092
962462,8847
962716,4872
963322,78597
964453,1733
964580,1768
964805,7645
964817,58355
964916,34839
965229,8999
965234,15819
965329,2002
965463,78
965725,28832
966206,16285
966462,11355
966714,11374
966841,1581
966896,68725
967235,44858
967905,2783
968112,1791
968369,781
968395,965
969477,20527
969493,33450
969651,11717
969873,3755
970961,2743
971112,2894
971193,865
971440,1481
971999,1977
972037,376
972352,7533
972763,922
972774,19528
973078,263
973203,198911
973336,13932
973662,2108
974201,14807
974625,32292
974788,32053
974947,13961
975372,41818
976229,4898
976234,842
976762,2965
976980,24325
977222,2218
977412,6593
977596,75315
978431,1244
978530,686
979555,404
979928,19359
980161,2832
980189,6533
980191,2113
980237,12205
980371,4394
980399,12749
980618,3791
980624,6111
981025,6510
981195,15030
981284,704
981303,4718
981469,25302
981600,5282
981677,417
981737,21886
981946,8208
981967,56896
982568,49504
982822,110430
983491,1732
983553,6853
983563,144319
984343,1965
984806,2616
984998,7949
985249,7176
985923,33982
986499,72222
986508,1982
986606,5317
986621,19822
986663,1042
986956,44451
987374,33760
987449,714
987490,49870
987652,5420
987833,28841
988014,56213
988032,2115
988649,1106
988917,64086
989217,1640
989623,11081
990194,6827
990214,33648
990344,50865
990480,20878
990968,7400
991331,38759
991478,1031
991570,1819
991732,1305
991994,5092
992326,10877
992361,504
992881,5232
992942,12631
993121,11921
993350,15906
993813,15767
993821,10389
994233,9891
994557,2809
994745,26487
995019,8866
995540,17392
995547,1283
996141,3301
996234,19092
996387,1087
996928,2828
997008,9008
997131,15699
997884,101120
998138,7931
998182,18043
998269,6777
998717,4799
999510,5
999821,4541
999888,5512
1000139,74788
1000743,8945
1001090,24432
1001136,48859
1001318,206630
1001985,36083
1002070,13988
1003205,12951
1003379,46334
1004080,5443
1004141,2959
1004154,9142
1004223,1822
1004268,1315
1004607,13948
1004673,60200
1004689,1029
1004820,17804
1005440,1586
1005443,863
1005449,20050
1005483,3481
1005885,61640
1006621,1630
1006868,454
1007106,16513
1007538,26103
1007597,1034
1008048,29481
1008387,144470
1008455,2397
1009234,7111
1009236,42048
1009783,44674
1009878,861
1010019,44306
1010033,4626
1010835,12591
1011337,617
1011434,7732
1011436,10216
1011531,11109
1012090,2578
1012578,10760
1012686,2534
1012988,3908
1013417,7560
1013482,507
1013527,169
1013592,1945
1013686,2169
1013755,49126
1014093,598
1014573,307
1014695,27736
1015008,22036
1015252,47363
1015254,15664
1015293,37287
1015595,3
1016163,2835
1016403,6106
1017261,35873
1018054,3116
1018209,603
1018452,514
1018762,10142
1019218,2127
1019695,23562
1019820,27199
1019933,15014
1020399,1789
1020849,2656
1021388,882
1021466,6519
1021494,1887
1021661,13991
1021885,6423
1021929,20508
1022601,1161914
1022932,6860
1023083,1425
1023267,31748
1023622,9524
1023900,433
1024503,10192
1025017,10852
1025384,25240
1025642,1114
1025935,9187
1026210,40815
1026617,397
1026631,16443
1026643,36943
1026782,138983
1026942,5099
1027066,307
1027216,8205
1027705,87633
1028535,6900
1028619,23081
1028733,4765
1028844,21008
1028967,34230
1029311,18567
1029400,3089
1030281,13141
1030806,299
1030826,4459
1031484,2045
1031685,14695
1032465,58885
1032470,8204
1032498,1980
1032731,722
1032935,7503
1033012,3117
1033105,20431
1033212,47156
1033283,9595
1033378,18965
1034254,2946
1034535,178
1034546,23748
1034879,15953
1034933,11341
1035027,9840
1035380,32907
1035470,7404
1035503,76450
1035754,22182
1036052,10270
1036069,93889
1036308,37605
1036668,36600
1036669,3724
1036883,25417
1037326,15142
1037542,9907
1037786,6173
1038313,124151
1038333,20536
1038423,1400
1038689,36831
1039900,960
1040533,619
1040678,298
1041631,1891
1042163,25203
1042465,1934
1042681,13130
1043227,2326
1043716,4213
1043823,26627
1044264,10997
1044376,657
1045039,6942
1045541,3596
1045805,2466
1046266,7714
1046405,32188
1046548,40989
1046549,2499
1046972,37873
1047288,2218
1047680,24668
1048017,12709
1048228,2172
1048422,18485
1048496,525
1050702,1800
1051513,68294
1051730,1868
1052150,2123
1052193,6582
1052665,69387
1053110,39530
1053488,6133
1053686,12387
1054070,9281
1054513,2577
1054679,1354
1054903,5840
1055108,18443
1056825,4257
1057524,598
1057636,127052
1058036,32569
1058864,1931
1059081,817
1059102,63349
1059159,5264
1059558,25459
1059905,17264
1059982,5157
1060081,861
1060885,112925
1061228,267
1061437,1979
1061664,6339
1061746,9040
1062210,34213
1062376,6858
1062665,11755
1062857,156
1063349,4350
1063737,1252
1063767,14352
1063872,12343
1064061,2324
1064243,305334
1064471,37385
1064731,2124
1065120,27663
1065137,1753
1065306,18382
1065741,703
1065763,8946
1066076,3304
1066401,552
1066658,315
1067013,1440
1067521,14400
1067648,6358
1068245,869
1069219,696
1069572,2035
1069693,3177
1069705,66673
1069780,61213
1069949,1572
1070094,1542
1070374,4761
1070558,603
1070795,32288
1070833,627
1070873,21009
1070917,2350
1071261,6499
1071507,2616
1071547,3210
1071660,25388
1071785,17241
1071873,719
1071914,3089
1072102,103468
1072588,9891
1072793,3336
1072827,6577
1073068,3766
1073414,831
1074056,6890
1074968,9499
1075024,24543
1075042,147
1075606,1272
1075672,3259
1076256,19181
1076412,3217
1076532,1919
1076825,1653
1076997,10095
1077057,17404
1077122,862
1077794,893
1077900,62540
1077924,1309
1078038,817
1078173,18914
1078203,10954
1078344,4314
1078377,7945
1078761,6552
1078767,1470
1078836,2682
1079016,26175
1079367,1242362
1079487,7750
1080552,2251
1080708,1666
1080921,5622
1081961,8693
1082224,1529
1082838,133
1083404,1159
1083508,35431
1083608,29299
1083959,904
1084828,3919
1084957,800
1085214,11808
1085488,6118
1085657,18033
1085658,18938
1085680,538
1085688,3988
1086660,5742
1086908,99088
1087332,10916
1087425,8780
1087896,908
1088332,1102
1088690,1021
1089003,207
1089018,3414
1089043,3218
1089298,171109
1089346,43972
1089511,8539
1089921,101916
1090499,7642
1090852,6490
1091051,367
1091232,147024
1092109,778
1092296,1068
1092405,8021
1092490,5522
1093475,14773
1093478,36230
1093704,2435
1094220,3174
1094931,14883
1094964,89102
1095053,17476
1095145,97314
1095628,2136
1095935,1874
1096239,2054
1096320,32282
1096414,4198
1097423,602
1098058,9070
1098639,1114
1099150,204721
1099455,12367
1099789,20630
1099888,828
1100435,7984
1100471,6024
1100506,12700
1101060,1792
1101441,30546
1101842,25176
1102483,909
1102600,846
1102890,5796
1102920,8125
1102976,5290
1103287,118789
1103520,14957
1104016,6209
1104261,18039
1104264,62635
1104311,3304
1105106,12388
1105412,1934
1105975,457
1106100,3625
1106256,12846
1106436,3080
1107405,8226
1107866,5861
1107880,59196
1108292,79437
1108782,51923
1109610,3328
1110026,11947
1110266,1939
1110498,1438
1110928,154
1110948,1436
1110949,110558
1111016,739
1111547,17490
1111857,839
1111943,127628
1112195,9764
1112444,1477
1112882,8225
1112904,23613
1113718,8212
1113851,21086
1114009,1040
1114514,1694
1114559,33887
1116069,5603
1116119,10208
1116156,10426
1116619,1879
1116754,1523
1116839,9021
1116900,816
1117352,2365
1117438,4015
1117762,2413
1117836,5645
1118462,5649
1119340,10017
1119626,526
1120027,2717
1120255,2612
1120652,9240
1120668,49332
1121646,4225
1121700,21948
1121880,356
1122047,37172
1122515,4879
1122814,16477
1123317,971
1123889,1518
1123985,9025
1124377,1012
1124563,246993
1125420,5018
1125592,53856
1126420,908
1128843,22148
1129063,1093
1129430,89004
1129437,7953
1129530,59950
1129592,117904
1130387,30028
1130897,1000
1131435,4048
1131559,1888
1131588,5986
1131935,19347
1132395,6337
1132728,4003
1132768,1002
1132983,2661
1133034,6720
1133414,8467
1133684,9401
1133704,79622
1133780,8568
1134275,5360
1134528,194280
1134615,12777
1134668,763
1134689,20234
1134992,1494
1134998,2861
1135305,6545
1135616,33563
1135712,686
1135791,1329
1135854,3439
1136005,51735
1136066,12497
1136209,287
1136281,20155
1136345,40288
1136440,109009
1136610,572
1137001,1653
1137415,2343
1138069,1818
